call_id,datetime,agent,campaign,trunk,phone_number,disposition,duration,ring_time,hold_time,call_type
CDR_00000372,2024-03-04 12:49:29,Agent_001,Lead_Generation_2024,SIP_GATEWAY_2,+12543189993,Not Interested,75,29,30,Outbound
CDR_00003003,2024-03-04 12:52:35,Agent_004,Survey_Campaign,VOIP_LINE_A,+18967169579,No Answer,0,47,0,Outbound
CDR_00000982,2024-03-04 13:05:04,Agent_009,Lead_Generation_2024,TRUNK_PRIMARY,+16274761941,Sale,1,25,0,Outbound
CDR_00004123,2024-03-04 13:07:03,Agent_017,Lead_Generation_2024,VOIP_LINE_A,+18481121293,Interested,194,4,17,Outbound
CDR_00002991,2024-03-04 13:20:10,Agent_004,Sales_Campaign_Q1,VOIP_LINE_A,+19361425567,Voicemail,12,8,0,Outbound
CDR_00000359,2024-03-04 13:31:09,Agent_003,Customer_Retention,TRUNK_BACKUP,+18395200974,Not Interested,134,29,15,Outbound
CDR_00002426,2024-03-04 13:38:05,Agent_001,Customer_Retention,VOIP_LINE_B,+18328531186,Interested,251,10,28,Outbound
CDR_00002266,2024-03-04 13:40:04,Agent_015,Customer_Retention,TRUNK_PRIMARY,+19414307100,Callback Scheduled,240,6,8,Outbound
CDR_00004360,2024-03-04 13:41:53,Agent_001,Sales_Campaign_Q1,VOIP_LINE_B,+13657443522,Not Interested,153,11,11,Outbound
CDR_00002804,2024-03-04 13:43:39,Agent_007,Sales_Campaign_Q1,VOIP_LINE_A,+13284734718,Do Not Call,126,13,14,Outbound
CDR_00004893,2024-03-04 13:51:16,Agent_012,Survey_Campaign,VOIP_LINE_A,+15609221384,Sale,29,21,0,Outbound
CDR_00000040,2024-03-04 13:55:20,Agent_006,Customer_Retention,TRUNK_PRIMARY,+13738211294,No Answer,0,43,0,Outbound
CDR_00000644,2024-03-04 14:03:57,Agent_017,Survey_Campaign,TRUNK_PRIMARY,+16539249477,No Answer,0,25,0,Outbound
CDR_00003748,2024-03-04 14:08:31,Agent_010,Survey_Campaign,SIP_GATEWAY_1,+16495857315,Not Interested,136,21,23,Outbound
CDR_00000921,2024-03-04 14:28:32,Agent_016,Survey_Campaign,TRUNK_PRIMARY,+16744434126,Interested,88,17,0,Outbound
CDR_00000037,2024-03-04 14:30:59,Agent_003,Lead_Generation_2024,SIP_GATEWAY_1,+15955801499,Voicemail,24,16,0,Outbound
CDR_00001845,2024-03-04 14:31:38,Agent_010,Collection_Drive,VOIP_LINE_A,+12685606360,Busy,0,47,0,Outbound
CDR_00003479,2024-03-04 14:35:34,Agent_014,New_Product_Launch,VOIP_LINE_A,+13052816965,Callback Scheduled,97,13,7,Outbound
CDR_00001646,2024-03-04 14:43:35,Agent_001,Survey_Campaign,TRUNK_BACKUP,+17853537216,Disconnected,0,37,0,Outbound
CDR_00002729,2024-03-04 15:10:44,Agent_019,Customer_Retention,VOIP_LINE_B,+14455276421,Callback Scheduled,172,22,15,Outbound
CDR_00001415,2024-03-04 15:11:15,Agent_012,Collection_Drive,TRUNK_PRIMARY,+13676572859,No Answer,0,33,0,Outbound
CDR_00000979,2024-03-04 15:16:53,Agent_004,Collection_Drive,VOIP_LINE_A,+19969993390,Not Interested,83,27,25,Outbound
CDR_00004816,2024-03-04 15:20:28,Agent_019,Lead_Generation_2024,TRUNK_BACKUP,+14799875755,Wrong Number,22,29,0,Outbound
CDR_00000181,2024-03-04 15:21:32,Agent_004,Lead_Generation_2024,VOIP_LINE_B,+19579647509,No Answer,0,22,0,Outbound
CDR_00004842,2024-03-04 16:13:18,Agent_020,Customer_Retention,SIP_GATEWAY_2,+17527712057,No Answer,0,26,0,Outbound
CDR_00002107,2024-03-04 16:26:52,Agent_005,New_Product_Launch,SIP_GATEWAY_2,+13214624306,Transferred,103,8,8,Outbound
CDR_00003147,2024-03-04 16:39:29,Agent_005,Collection_Drive,SIP_GATEWAY_2,+18104885423,Not Interested,47,9,0,Outbound
CDR_00004831,2024-03-04 17:05:23,Agent_019,Survey_Campaign,TRUNK_PRIMARY,+12974400428,Interested,85,26,12,Outbound
CDR_00000210,2024-03-04 17:08:52,Agent_008,New_Product_Launch,SIP_GATEWAY_1,+16479296978,Not Interested,87,11,18,Outbound
CDR_00002747,2024-03-04 17:13:16,Agent_016,Sales_Campaign_Q1,VOIP_LINE_B,+13353873010,No Answer,0,50,0,Outbound
CDR_00004051,2024-03-04 17:16:27,Agent_009,Customer_Retention,VOIP_LINE_A,+18946873734,Callback Scheduled,264,30,6,Outbound
CDR_00004623,2024-03-04 17:18:10,Agent_013,Lead_Generation_2024,VOIP_LINE_B,+18176210105,Callback Scheduled,164,8,19,Outbound
CDR_00003056,2024-03-04 17:41:47,Agent_008,Survey_Campaign,VOIP_LINE_B,+16542827654,Not Interested,43,28,0,Outbound
CDR_00000829,2024-03-04 18:40:35,Agent_006,Survey_Campaign,TRUNK_BACKUP,+14044574199,Disconnected,0,55,0,Outbound
CDR_00000177,2024-03-04 18:48:07,Agent_006,Customer_Retention,SIP_GATEWAY_2,+12287484536,Not Interested,56,21,0,Outbound
CDR_00003026,2024-03-05 08:07:34,Agent_009,Customer_Retention,SIP_GATEWAY_2,+19081329178,Callback Scheduled,262,30,16,Outbound
CDR_00004722,2024-03-05 08:28:16,Agent_016,Lead_Generation_2024,SIP_GATEWAY_1,+17026126483,No Answer,0,22,0,Outbound
CDR_00004389,2024-03-05 09:33:47,Agent_016,Collection_Drive,VOIP_LINE_A,+12529982388,Voicemail,23,4,0,Outbound
CDR_00001775,2024-03-05 09:51:16,Agent_006,Collection_Drive,VOIP_LINE_A,+13011784248,Callback Scheduled,168,10,17,Outbound
CDR_00002181,2024-03-05 10:03:00,Agent_016,Customer_Retention,SIP_GATEWAY_1,+12001185794,No Answer,0,18,0,Outbound
CDR_00000925,2024-03-05 10:08:42,Agent_013,Customer_Retention,VOIP_LINE_A,+14977318180,No Answer,0,29,0,Outbound
CDR_00003723,2024-03-05 10:10:17,Agent_002,New_Product_Launch,TRUNK_PRIMARY,+15291722513,Voicemail,25,27,0,Outbound
CDR_00003546,2024-03-05 10:11:25,Agent_015,Survey_Campaign,TRUNK_BACKUP,+12658080763,No Answer,0,52,0,Outbound
CDR_00001370,2024-03-05 10:21:26,Agent_009,Survey_Campaign,SIP_GATEWAY_1,+14426243933,No Answer,0,47,0,Outbound
CDR_00003900,2024-03-05 10:27:38,Agent_011,Lead_Generation_2024,TRUNK_BACKUP,+12377265245,Not Interested,146,3,4,Outbound
CDR_00001407,2024-03-05 10:41:17,Agent_014,New_Product_Launch,SIP_GATEWAY_1,+12857142469,No Answer,0,59,0,Outbound
CDR_00002790,2024-03-05 10:52:05,Agent_014,Survey_Campaign,VOIP_LINE_A,+16729808961,Interested,130,9,8,Outbound
CDR_00000640,2024-03-05 10:58:12,Agent_005,New_Product_Launch,VOIP_LINE_A,+18712128298,Interested,297,8,21,Outbound
CDR_00001225,2024-03-05 11:51:06,Agent_007,Customer_Retention,SIP_GATEWAY_2,+15824341913,Transferred,39,6,0,Outbound
CDR_00004594,2024-03-05 11:54:20,Agent_004,New_Product_Launch,TRUNK_PRIMARY,+15803483840,Interested,208,4,14,Outbound
CDR_00002322,2024-03-05 11:57:36,Agent_011,Customer_Retention,SIP_GATEWAY_2,+15622066422,Not Interested,44,22,0,Outbound
CDR_00004276,2024-03-05 12:49:12,Agent_018,Survey_Campaign,VOIP_LINE_B,+19421323594,Not Interested,135,23,23,Outbound
CDR_00001856,2024-03-05 12:57:45,Agent_003,Collection_Drive,VOIP_LINE_B,+15889196307,Interested,171,26,12,Outbound
CDR_00000275,2024-03-05 13:06:53,Agent_002,Lead_Generation_2024,VOIP_LINE_B,+15177229715,Voicemail,14,18,0,Outbound
CDR_00003618,2024-03-05 13:20:34,Agent_012,Collection_Drive,VOIP_LINE_B,+16433213051,Wrong Number,8,8,0,Outbound
CDR_00002127,2024-03-05 13:31:05,Agent_001,Collection_Drive,SIP_GATEWAY_1,+17193966103,Busy,0,50,0,Outbound
CDR_00002496,2024-03-05 13:40:03,Agent_005,New_Product_Launch,VOIP_LINE_B,+16566500360,Language Barrier,145,20,9,Outbound
CDR_00001923,2024-03-05 13:42:56,Agent_010,Lead_Generation_2024,VOIP_LINE_A,+15969937618,Voicemail,5,6,0,Outbound
CDR_00003300,2024-03-05 13:44:02,Agent_016,Survey_Campaign,TRUNK_BACKUP,+17275346222,Do Not Call,147,8,9,Outbound
CDR_00001722,2024-03-05 13:48:36,Agent_002,Collection_Drive,SIP_GATEWAY_1,+18239520346,Fax/Modem,0,49,0,Outbound
CDR_00004648,2024-03-05 13:56:05,Agent_005,Survey_Campaign,TRUNK_PRIMARY,+18716229528,Callback Scheduled,169,17,0,Outbound
CDR_00004660,2024-03-05 13:57:37,Agent_006,Collection_Drive,VOIP_LINE_B,+17591488951,No Answer,0,60,0,Outbound
CDR_00004037,2024-03-05 14:02:32,Agent_003,Sales_Campaign_Q1,VOIP_LINE_B,+18572082676,No Answer,0,49,0,Outbound
CDR_00003067,2024-03-05 14:02:32,Agent_007,Customer_Retention,SIP_GATEWAY_1,+13633384892,Do Not Call,146,11,7,Outbound
CDR_00003325,2024-03-05 14:41:43,Agent_019,Collection_Drive,SIP_GATEWAY_1,+16871665065,Wrong Number,9,5,0,Outbound
CDR_00004310,2024-03-05 14:51:04,Agent_010,Customer_Retention,TRUNK_BACKUP,+19258930283,Not Interested,72,27,12,Outbound
CDR_00001859,2024-03-05 14:58:16,Agent_006,Sales_Campaign_Q1,VOIP_LINE_A,+18956438489,No Answer,0,28,0,Outbound
CDR_00003729,2024-03-05 15:12:58,Agent_016,Survey_Campaign,SIP_GATEWAY_1,+13843211949,Callback Scheduled,240,9,12,Outbound
CDR_00004522,2024-03-05 15:53:11,Agent_006,Lead_Generation_2024,TRUNK_BACKUP,+18245197543,Busy,0,58,0,Outbound
CDR_00001358,2024-03-05 16:01:39,Agent_019,Sales_Campaign_Q1,VOIP_LINE_A,+12282343667,Callback Scheduled,235,30,10,Outbound
CDR_00000763,2024-03-05 16:46:49,Agent_011,Lead_Generation_2024,TRUNK_BACKUP,+17627481787,Voicemail,14,8,0,Outbound
CDR_00004147,2024-03-05 17:51:00,Agent_008,Survey_Campaign,VOIP_LINE_A,+17378959386,No Answer,0,35,0,Outbound
CDR_00002268,2024-03-05 17:55:04,Agent_005,Survey_Campaign,TRUNK_PRIMARY,+14742514366,Not Interested,120,8,14,Outbound
CDR_00000518,2024-03-05 17:57:45,Agent_010,Customer_Retention,TRUNK_PRIMARY,+19282311450,No Answer,0,24,0,Outbound
CDR_00000721,2024-03-05 18:02:37,Agent_013,New_Product_Launch,VOIP_LINE_A,+12353625082,Voicemail,22,9,0,Outbound
CDR_00002161,2024-03-05 18:47:51,Agent_013,Lead_Generation_2024,TRUNK_PRIMARY,+17151507563,Callback Scheduled,82,26,21,Outbound
CDR_00003570,2024-03-05 18:58:03,Agent_018,Survey_Campaign,TRUNK_PRIMARY,+12338780571,Disconnected,0,34,0,Outbound
CDR_00002913,2024-03-05 19:22:00,Agent_013,Sales_Campaign_Q1,TRUNK_BACKUP,+17916339116,Language Barrier,145,28,15,Outbound
CDR_00000843,2024-03-06 08:40:00,Agent_019,New_Product_Launch,VOIP_LINE_B,+12487503774,Transferred,45,11,0,Outbound
CDR_00002698,2024-03-06 08:42:23,Agent_018,Lead_Generation_2024,VOIP_LINE_B,+19442602488,No Answer,0,46,0,Outbound
CDR_00000505,2024-03-06 08:55:38,Agent_001,New_Product_Launch,VOIP_LINE_B,+17821738451,Callback Scheduled,277,15,21,Outbound
CDR_00001780,2024-03-06 08:58:38,Agent_011,Customer_Retention,SIP_GATEWAY_1,+17537274008,Interested,217,4,19,Outbound
CDR_00000490,2024-03-06 09:36:51,Agent_015,Survey_Campaign,TRUNK_BACKUP,+15104400761,No Answer,0,25,0,Outbound
CDR_00003372,2024-03-06 09:57:17,Agent_016,Lead_Generation_2024,SIP_GATEWAY_2,+13643844642,Voicemail,29,16,0,Outbound
CDR_00001776,2024-03-06 10:01:38,Agent_012,Sales_Campaign_Q1,TRUNK_PRIMARY,+16793203286,Busy,0,50,0,Outbound
CDR_00004382,2024-03-06 10:06:45,Agent_020,Survey_Campaign,VOIP_LINE_B,+16157324954,No Answer,0,48,0,Outbound
CDR_00001503,2024-03-06 10:09:32,Agent_008,Survey_Campaign,VOIP_LINE_B,+16362979982,No Answer,0,48,0,Outbound
CDR_00000296,2024-03-06 10:16:29,Agent_011,Customer_Retention,VOIP_LINE_B,+14895568186,Voicemail,27,19,0,Outbound
CDR_00003811,2024-03-06 10:38:57,Agent_020,Survey_Campaign,TRUNK_PRIMARY,+16709357853,No Answer,0,59,0,Outbound
CDR_00002891,2024-03-06 10:55:09,Agent_003,Sales_Campaign_Q1,VOIP_LINE_B,+17033027988,Disconnected,0,18,0,Outbound
CDR_00004374,2024-03-06 11:15:13,Agent_001,Sales_Campaign_Q1,SIP_GATEWAY_2,+14119999222,No Answer,0,32,0,Outbound
CDR_00001637,2024-03-06 11:15:47,Agent_006,Lead_Generation_2024,SIP_GATEWAY_1,+18168500672,No Answer,0,54,0,Outbound
CDR_00002085,2024-03-06 11:22:49,Agent_008,Lead_Generation_2024,TRUNK_BACKUP,+15486638011,Interested,298,14,9,Outbound
CDR_00001602,2024-03-06 11:38:01,Agent_012,Survey_Campaign,SIP_GATEWAY_1,+12488938079,Interested,260,16,20,Outbound
CDR_00004511,2024-03-06 11:43:00,Agent_020,Sales_Campaign_Q1,SIP_GATEWAY_2,+17574971444,Busy,0,36,0,Outbound
CDR_00003031,2024-03-06 11:45:51,Agent_011,Customer_Retention,SIP_GATEWAY_2,+18691650793,Not Interested,103,26,9,Outbound
CDR_00002525,2024-03-06 11:59:36,Agent_018,Collection_Drive,VOIP_LINE_B,+15131673033,Language Barrier,160,17,23,Outbound
CDR_00000022,2024-03-06 12:08:08,Agent_013,New_Product_Launch,TRUNK_BACKUP,+17053757746,Busy,0,59,0,Outbound
CDR_00004446,2024-03-06 12:09:52,Agent_020,Survey_Campaign,VOIP_LINE_B,+13705390458,Voicemail,14,12,0,Outbound
CDR_00001623,2024-03-06 12:17:45,Agent_011,Customer_Retention,SIP_GATEWAY_2,+12851957414,Sale,259,18,30,Outbound
CDR_00001274,2024-03-06 12:18:57,Agent_004,Lead_Generation_2024,VOIP_LINE_A,+13282037917,Not Interested,83,8,20,Outbound
CDR_00003407,2024-03-06 12:33:57,Agent_020,New_Product_Launch,SIP_GATEWAY_1,+19539377670,Interested,123,14,25,Outbound
CDR_00000736,2024-03-06 12:45:37,Agent_005,Sales_Campaign_Q1,SIP_GATEWAY_2,+16326656548,Busy,0,59,0,Outbound
CDR_00000695,2024-03-06 13:04:24,Agent_017,New_Product_Launch,SIP_GATEWAY_1,+15122073266,No Answer,0,42,0,Outbound
CDR_00001057,2024-03-06 13:10:15,Agent_008,Sales_Campaign_Q1,SIP_GATEWAY_1,+13475211655,Interested,248,16,14,Outbound
CDR_00004250,2024-03-06 13:14:33,Agent_013,New_Product_Launch,VOIP_LINE_A,+18419919815,Voicemail,26,22,0,Outbound
CDR_00001069,2024-03-06 13:23:54,Agent_011,Customer_Retention,VOIP_LINE_B,+18464734203,No Answer,0,21,0,Outbound
CDR_00003053,2024-03-06 13:27:13,Agent_002,New_Product_Launch,TRUNK_BACKUP,+14789878182,Voicemail,29,7,0,Outbound
CDR_00000916,2024-03-06 13:33:30,Agent_007,Sales_Campaign_Q1,VOIP_LINE_B,+16907918348,Voicemail,17,18,0,Outbound
CDR_00000075,2024-03-06 13:53:04,Agent_014,New_Product_Launch,SIP_GATEWAY_1,+18309462833,Callback Scheduled,196,27,9,Outbound
CDR_00003785,2024-03-06 13:54:33,Agent_006,Survey_Campaign,TRUNK_BACKUP,+15181636446,No Answer,0,31,0,Outbound
CDR_00000086,2024-03-06 14:02:09,Agent_020,Collection_Drive,VOIP_LINE_B,+12561729058,Not Interested,68,12,10,Outbound
CDR_00001207,2024-03-06 14:07:58,Agent_010,Lead_Generation_2024,TRUNK_PRIMARY,+14462322173,Callback Scheduled,212,30,5,Outbound
CDR_00000351,2024-03-06 14:20:31,Agent_008,Lead_Generation_2024,TRUNK_BACKUP,+15708594802,Busy,0,57,0,Outbound
CDR_00004002,2024-03-06 14:25:50,Agent_015,Collection_Drive,TRUNK_PRIMARY,+19026831127,No Answer,0,60,0,Outbound
CDR_00000661,2024-03-06 14:34:07,Agent_004,New_Product_Launch,SIP_GATEWAY_1,+12425343459,Interested,147,3,9,Outbound
CDR_00000411,2024-03-06 14:36:20,Agent_017,Survey_Campaign,SIP_GATEWAY_1,+15701060986,No Answer,0,51,0,Outbound
CDR_00002730,2024-03-06 14:43:36,Agent_016,Collection_Drive,SIP_GATEWAY_1,+15309574705,Busy,0,39,0,Outbound
CDR_00002512,2024-03-06 14:49:34,Agent_018,Lead_Generation_2024,SIP_GATEWAY_2,+17986803305,No Answer,0,38,0,Outbound
CDR_00001749,2024-03-06 14:51:27,Agent_009,Collection_Drive,TRUNK_PRIMARY,+17631618001,No Answer,0,53,0,Outbound
CDR_00003873,2024-03-06 14:54:13,Agent_018,Sales_Campaign_Q1,VOIP_LINE_B,+19035960727,Interested,300,7,2,Outbound
CDR_00003088,2024-03-06 15:12:38,Agent_007,Lead_Generation_2024,VOIP_LINE_B,+16432857535,Wrong Number,10,5,0,Outbound
CDR_00002016,2024-03-06 15:13:06,Agent_015,Collection_Drive,TRUNK_PRIMARY,+16276843619,No Answer,0,57,0,Outbound
CDR_00002328,2024-03-06 15:21:00,Agent_006,Customer_Retention,SIP_GATEWAY_2,+18999974454,Voicemail,18,8,0,Outbound
CDR_00003824,2024-03-06 15:40:51,Agent_017,New_Product_Launch,VOIP_LINE_A,+15393401865,Not Interested,38,23,0,Outbound
CDR_00002429,2024-03-06 15:45:19,Agent_009,Survey_Campaign,VOIP_LINE_B,+17076719705,Sale,124,4,30,Outbound
CDR_00003108,2024-03-06 15:49:58,Agent_015,Collection_Drive,TRUNK_PRIMARY,+15092386550,No Answer,0,37,0,Outbound
CDR_00003830,2024-03-06 15:53:33,Agent_007,Customer_Retention,SIP_GATEWAY_1,+17267722808,Sale,667,26,12,Outbound
CDR_00001063,2024-03-06 15:57:26,Agent_003,New_Product_Launch,TRUNK_PRIMARY,+16831808837,Busy,0,29,0,Outbound
CDR_00003455,2024-03-06 16:08:02,Agent_017,Sales_Campaign_Q1,TRUNK_PRIMARY,+14883650618,Busy,0,19,0,Outbound
CDR_00003371,2024-03-06 16:08:09,Agent_010,Sales_Campaign_Q1,VOIP_LINE_B,+19154587233,Not Interested,54,30,0,Outbound
CDR_00000936,2024-03-06 16:18:07,Agent_018,Survey_Campaign,SIP_GATEWAY_2,+13758932942,Voicemail,29,28,0,Outbound
CDR_00004075,2024-03-06 16:28:38,Agent_001,Survey_Campaign,SIP_GATEWAY_2,+12825448124,Busy,0,37,0,Outbound
CDR_00002632,2024-03-06 17:07:21,Agent_005,Survey_Campaign,TRUNK_BACKUP,+16972042646,Not Interested,22,8,0,Outbound
CDR_00000430,2024-03-06 17:12:15,Agent_011,Collection_Drive,SIP_GATEWAY_2,+13577147049,Busy,0,24,0,Outbound
CDR_00000120,2024-03-06 17:12:44,Agent_013,Customer_Retention,TRUNK_PRIMARY,+18942795105,Not Interested,122,18,27,Outbound
CDR_00001655,2024-03-06 17:16:02,Agent_007,Collection_Drive,VOIP_LINE_B,+13492713535,No Answer,0,30,0,Outbound
CDR_00004388,2024-03-06 17:43:02,Agent_001,New_Product_Launch,TRUNK_PRIMARY,+14246341237,Interested,67,26,23,Outbound
CDR_00000703,2024-03-06 17:46:31,Agent_014,Lead_Generation_2024,TRUNK_PRIMARY,+15421410515,Not Interested,175,15,5,Outbound
CDR_00002599,2024-03-06 17:58:07,Agent_008,New_Product_Launch,TRUNK_PRIMARY,+17847893211,Busy,0,48,0,Outbound
CDR_00002993,2024-03-06 17:59:53,Agent_013,Lead_Generation_2024,TRUNK_PRIMARY,+15835897142,Fax/Modem,0,57,0,Outbound
CDR_00004777,2024-03-06 18:01:26,Agent_019,Sales_Campaign_Q1,VOIP_LINE_A,+19202268230,Wrong Number,20,7,0,Outbound
CDR_00004655,2024-03-06 18:10:44,Agent_001,Collection_Drive,SIP_GATEWAY_1,+16177332068,Callback Scheduled,184,25,19,Outbound
CDR_00002229,2024-03-06 18:33:55,Agent_001,Customer_Retention,TRUNK_PRIMARY,+19496616795,No Answer,0,38,0,Outbound
CDR_00003212,2024-03-06 19:55:34,Agent_018,Customer_Retention,SIP_GATEWAY_1,+17303162668,Sale,197,26,2,Outbound
CDR_00002193,2024-03-06 20:13:14,Agent_020,Customer_Retention,SIP_GATEWAY_1,+17415936253,Callback Scheduled,73,24,30,Outbound
CDR_00001192,2024-03-07 08:16:47,Agent_005,New_Product_Launch,VOIP_LINE_A,+18092722106,Interested,104,14,14,Outbound
CDR_00001898,2024-03-07 08:26:28,Agent_012,Collection_Drive,SIP_GATEWAY_2,+19998907139,Busy,0,47,0,Outbound
CDR_00003573,2024-03-07 08:58:12,Agent_016,Customer_Retention,TRUNK_PRIMARY,+14597040144,No Answer,0,16,0,Outbound
CDR_00004894,2024-03-07 09:50:40,Agent_007,New_Product_Launch,TRUNK_BACKUP,+16807720805,Not Interested,111,21,11,Outbound
CDR_00002878,2024-03-07 09:52:43,Agent_003,Customer_Retention,SIP_GATEWAY_2,+18526283094,Language Barrier,162,21,9,Outbound
CDR_00000183,2024-03-07 10:24:11,Agent_014,Survey_Campaign,SIP_GATEWAY_2,+16116210943,Callback Scheduled,76,4,17,Outbound
CDR_00004836,2024-03-07 10:41:36,Agent_018,Collection_Drive,VOIP_LINE_A,+18307472332,Busy,0,19,0,Outbound
CDR_00001238,2024-03-07 11:30:18,Agent_003,Collection_Drive,TRUNK_PRIMARY,+18368943925,Disconnected,0,25,0,Outbound
CDR_00002676,2024-03-07 11:33:48,Agent_016,New_Product_Launch,TRUNK_BACKUP,+17174325728,No Answer,0,41,0,Outbound
CDR_00000649,2024-03-07 11:36:08,Agent_011,Lead_Generation_2024,VOIP_LINE_A,+17119477106,No Answer,0,54,0,Outbound
CDR_00004450,2024-03-07 11:37:32,Agent_001,Collection_Drive,SIP_GATEWAY_2,+15929666546,Language Barrier,163,6,28,Outbound
CDR_00002002,2024-03-07 11:47:18,Agent_006,Lead_Generation_2024,TRUNK_BACKUP,+12935181437,Busy,0,24,0,Outbound
CDR_00000260,2024-03-07 12:01:38,Agent_015,Sales_Campaign_Q1,TRUNK_PRIMARY,+12977214532,Busy,0,40,0,Outbound
CDR_00003533,2024-03-07 12:31:10,Agent_019,New_Product_Launch,TRUNK_BACKUP,+14321246474,Sale,691,26,18,Outbound
CDR_00002990,2024-03-07 13:01:01,Agent_003,Collection_Drive,SIP_GATEWAY_2,+15748325905,No Answer,0,27,0,Outbound
CDR_00004393,2024-03-07 13:07:20,Agent_015,Sales_Campaign_Q1,TRUNK_PRIMARY,+19971850773,Transferred,86,27,9,Outbound
CDR_00004469,2024-03-07 13:08:05,Agent_002,Lead_Generation_2024,VOIP_LINE_B,+15503887059,Voicemail,20,21,0,Outbound
CDR_00001436,2024-03-07 13:33:28,Agent_004,Survey_Campaign,VOIP_LINE_A,+18227244225,Sale,872,16,23,Outbound
CDR_00004378,2024-03-07 13:34:27,Agent_004,Collection_Drive,TRUNK_BACKUP,+14879824707,Callback Scheduled,109,11,8,Outbound
CDR_00000728,2024-03-07 13:40:32,Agent_018,New_Product_Launch,TRUNK_BACKUP,+17484557908,No Answer,0,48,0,Outbound
CDR_00003024,2024-03-07 13:48:54,Agent_011,New_Product_Launch,VOIP_LINE_B,+14112760952,Wrong Number,21,17,0,Outbound
CDR_00004703,2024-03-07 13:53:19,Agent_007,Collection_Drive,SIP_GATEWAY_2,+15778584313,Busy,0,46,0,Outbound
CDR_00000434,2024-03-07 14:00:54,Agent_004,Customer_Retention,TRUNK_PRIMARY,+19124320118,No Answer,0,60,0,Outbound
CDR_00002067,2024-03-07 14:01:00,Agent_013,New_Product_Launch,TRUNK_BACKUP,+13115928426,No Answer,0,31,0,Outbound
CDR_00002661,2024-03-07 14:20:59,Agent_001,New_Product_Launch,SIP_GATEWAY_2,+15142020965,Busy,0,40,0,Outbound
CDR_00004841,2024-03-07 14:25:17,Agent_011,Customer_Retention,VOIP_LINE_A,+15092462439,Wrong Number,27,24,0,Outbound
CDR_00002030,2024-03-07 14:50:32,Agent_010,Lead_Generation_2024,TRUNK_PRIMARY,+17228842430,Not Interested,138,30,21,Outbound
CDR_00003027,2024-03-07 14:52:29,Agent_020,Survey_Campaign,SIP_GATEWAY_1,+14415201400,Interested,116,23,18,Outbound
CDR_00003144,2024-03-07 15:35:21,Agent_004,Lead_Generation_2024,SIP_GATEWAY_1,+12308452994,No Answer,0,28,0,Outbound
CDR_00003312,2024-03-07 15:49:45,Agent_020,New_Product_Launch,SIP_GATEWAY_1,+15341015082,Callback Scheduled,144,8,28,Outbound
CDR_00002379,2024-03-07 15:56:17,Agent_001,Collection_Drive,TRUNK_BACKUP,+14487931023,Not Interested,73,28,29,Outbound
CDR_00004823,2024-03-07 15:56:26,Agent_013,Survey_Campaign,TRUNK_PRIMARY,+15957916072,Interested,282,21,29,Outbound
CDR_00004630,2024-03-07 15:59:35,Agent_009,Collection_Drive,TRUNK_BACKUP,+16412803552,Callback Scheduled,278,8,3,Outbound
CDR_00001229,2024-03-07 16:35:48,Agent_011,Customer_Retention,TRUNK_PRIMARY,+19008641236,No Answer,0,45,0,Outbound
CDR_00001733,2024-03-07 17:04:12,Agent_013,New_Product_Launch,TRUNK_PRIMARY,+16848031201,Voicemail,26,19,0,Outbound
CDR_00004768,2024-03-07 17:05:19,Agent_017,Customer_Retention,SIP_GATEWAY_1,+16276050891,No Answer,0,52,0,Outbound
CDR_00004899,2024-03-07 17:12:23,Agent_012,Sales_Campaign_Q1,SIP_GATEWAY_1,+19703104716,Busy,0,60,0,Outbound
CDR_00004904,2024-03-07 17:20:53,Agent_019,Customer_Retention,TRUNK_BACKUP,+18003848799,Disconnected,0,34,0,Outbound
CDR_00002082,2024-03-07 17:40:00,Agent_003,Survey_Campaign,TRUNK_BACKUP,+14109166908,Transferred,94,23,8,Outbound
CDR_00003753,2024-03-07 17:42:21,Agent_004,Customer_Retention,TRUNK_PRIMARY,+15004371410,Voicemail,11,20,0,Outbound
CDR_00004412,2024-03-07 17:44:54,Agent_014,Customer_Retention,VOIP_LINE_B,+16541445118,Transferred,111,9,18,Outbound
CDR_00003279,2024-03-07 17:47:17,Agent_005,Lead_Generation_2024,TRUNK_PRIMARY,+15282701026,Voicemail,24,25,0,Outbound
CDR_00002550,2024-03-07 17:50:16,Agent_010,Customer_Retention,VOIP_LINE_B,+12737579287,No Answer,0,51,0,Outbound
CDR_00001588,2024-03-07 17:51:47,Agent_017,Survey_Campaign,SIP_GATEWAY_2,+19443061350,Interested,252,24,25,Outbound
CDR_00000189,2024-03-07 17:59:37,Agent_020,Lead_Generation_2024,VOIP_LINE_B,+17709686373,Do Not Call,31,27,0,Outbound
CDR_00003684,2024-03-07 18:55:15,Agent_002,New_Product_Launch,TRUNK_PRIMARY,+13873042437,No Answer,0,44,0,Outbound
CDR_00002235,2024-03-07 18:59:46,Agent_004,Collection_Drive,SIP_GATEWAY_1,+18797626974,No Answer,0,17,0,Outbound
CDR_00004291,2024-03-07 19:12:36,Agent_017,Collection_Drive,SIP_GATEWAY_1,+17535256291,Busy,0,36,0,Outbound
CDR_00000906,2024-03-07 19:25:43,Agent_019,Collection_Drive,VOIP_LINE_B,+19893858337,No Answer,0,52,0,Outbound
CDR_00001001,2024-03-07 20:01:02,Agent_011,Customer_Retention,TRUNK_BACKUP,+14387497230,Interested,155,19,6,Outbound
